monomer_ID,smiles,density,self-diffusion,Cp,bulk_modulus,linear_expansion,refractive_index,thermal_conductivity,polymer_class
PI723,*c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c1,1.271392185,1.99e-13,2460.248294,3974948374.0,6.52e-05,1.685486891,0.248953031,13
PI724,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,1.270104981,3.3e-13,2486.051862,3785200016.0,6.97e-05,1.660801994,0.239797409,13
PI725,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,1.250215209,2.6e-13,2514.232995,3880141476.0,5.98e-05,1.684983201,0.260809088,13
PI726,*c1cccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c1,1.305857302,1.52e-13,2261.152473,3213713456.0,5.93e-05,1.566360904,0.170631828,13
PI727,*c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,1.301214948,6.46e-14,2263.071502,3140306481.0,6.21e-05,1.563665756,0.205297018,13
PI728,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(*)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)cc1,1.291041814,5.72e-14,2296.947167,3326186912.0,6.38e-05,1.584610532,0.20429123,13
PI729,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)c3)cc1)C2=O,1.306690546,2.84e-13,2262.331348,3121785217.0,6.07e-05,1.599583635,0.179360522,13
PI730,*c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(Oc4cccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)c3)c1)C2=O,1.30619974,4.36e-13,2342.231103,2661311820.0,5.84e-05,1.541083688,0.163896306,13
PI731,*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,1.261274943,2.01e-13,2498.90992,4071845063.0,5.56e-05,1.666972009,0.23166303,13
PI732,*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)NC(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,1.277306466,2.94e-13,2483.438235,4000359560.0,4.28e-05,1.680344948,0.248247801,13
PI733,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,1.276055396,1.23e-13,2437.634098,4469268878.0,4.87e-05,1.698516813,0.282680928,13
PI734,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,1.280037721,3.7e-13,2485.109125,4055015054.0,4.09e-05,1.695990131,0.299190121,13
PI735,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c1)C2=O,1.248995932,1.46e-13,2529.626212,3658763550.0,7.37e-05,1.650202965,0.253404651,13
PI736,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)c4)cc3)cc1)C2=O,1.236641993,4.55e-13,2634.780994,3739975028.0,9.67e-05,1.631908831,0.261879265,13
PI737,*c1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,1.262038362,1.04e-13,2368.583478,3816863397.0,5.45e-05,1.646658877,0.246673488,13
PI738,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,1.21870301,4.01e-13,2556.995123,3176047194.0,5.65e-05,1.624337043,0.229606072,13
PI739,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)c(C)c1)C2=O,1.220747915,1.42e-13,2389.144107,3629863441.0,5.01e-05,1.63389638,0.27875452,13
PI740,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1C)C2=O,1.20397476,3.86e-13,2464.388592,3091262226.0,4.98e-05,1.606336955,0.256559347,13
PI741,*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(*)cc4C3=O)c(C)c1C)C2=O,1.095689324,5.32e-13,2688.806025,2567451567.0,6.41e-05,1.556360215,0.259917753,13
PI742,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,1.145826917,2.7e-13,2555.739162,2843355191.0,5.44e-05,1.63085887,0.3105729,13
PI743,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(OC)c3)cc1OC)C2=O,1.18302384,1.31e-13,2482.932957,3050393229.0,5.97e-05,1.625308635,0.299180817,13
PI744,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)cc1)C2=O,1.203391937,3.46e-13,2643.817527,3859104631.0,5.58e-05,1.724216344,0.373595654,13
PI745,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc(*)cc5C4=O)ccc1-3)C2=O,1.231381223,1.57e-14,2477.850016,4027472627.0,5.23e-05,1.70785518,0.3325687,13
PI746,*c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.25624388,2.87e-13,2426.43919,3729923242.0,5.19e-05,1.675097097,0.287757726,13
PI747,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,1.267940386,1.18e-13,2390.694652,3965029091.0,5.71e-05,1.70164234,0.237456292,13
PI748,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,1.231157372,2.25e-13,2577.430968,3923638668.0,7.61e-05,1.666584276,0.272615302,13
PI749,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,1.153645492,4.94e-14,2632.453931,3466690930.0,6.44e-05,1.608704188,0.253414349,13
PI750,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(*)cc4C3=O)nc1)C2=O,1.281940946,1.47e-13,2337.757841,3533102195.0,5.08e-05,1.650545855,0.293057796,13
PI751,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,1.240794321,1.48e-13,2517.812081,3684960841.0,5.95e-05,1.706749431,0.374004427,13
PI752,*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,1.271524595,2.92e-13,2383.888569,3667718097.0,2.85e-05,1.662024712,0.31707915,13
PI753,*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)OCCOCCOc2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,1.277701247,2.1e-13,2629.805807,4519866251.0,6.47e-05,1.643860173,0.232989048,13
PI754,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,1.228224345,5.66e-13,2569.198314,3196318426.0,3.08e-05,1.704393143,0.33194566,13
PI755,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,1.202972829,3e-13,2694.661101,4038106500.0,7.91e-05,1.661045514,0.278491279,13
PI756,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,1.29107138,-9999.0,-9999.0,-9999.0,-9999.0,1.611154676,0.230541679,13
PI758,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)S(=O)(=O)c2cc(ccc2)*)cc1,1.297529725,4.7e-13,2404.697828,3613970998.0,7.38e-05,1.652510059,0.196371018,13
PI759,*c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,1.202697866,4.35e-13,2589.4107,3719451391.0,6.43e-05,1.63684294,0.234647472,13
PI760,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)*)cc1,1.284993708,2.02e-13,2405.823738,3958748405.0,6.63e-05,1.661640551,0.222521804,13
PI761,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)*)cc1,1.275034449,1.76e-13,2402.436771,3981720635.0,5.88e-05,1.665579666,0.247598756,13
PI762,*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,1.27525294,3.76e-13,2365.283044,2800437018.0,8.76e-05,1.566371224,0.197639356,13
PI763,*c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,1.229423781,4.12e-13,2399.468648,2076458750.0,8.66e-05,1.550351804,0.188288469,13
PI764,*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,1.289378324,1.95e-13,2674.113662,4858221089.0,5.44e-05,1.642217813,0.262578056,13
PI765,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)NCCCCCCNC(=O)*)cc1,1.208959693,2.54e-13,2878.146128,4662660024.0,6.65e-05,1.607623381,0.30396234,13
PI766,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,1.230142757,3.57e-13,2704.778446,3834239426.0,8.38e-05,1.702003938,0.335151924,13
PI767,*C(=O)NC1CCC(CC2CCC(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC2)CC1,1.133082066,2.63e-13,3115.796628,3865539510.0,6.88e-05,1.580305025,0.308291763,13
PI768,*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,1.280091609,4.88e-13,2495.171048,3318658468.0,9.61e-05,1.655237953,0.256393833,13
PI769,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)*)cc1,1.232070271,3.22e-13,2567.169804,3913216309.0,5.45e-05,1.670963058,0.279008786,13
PI770,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)cc2)cc1,1.302606771,2.84e-13,2386.866978,3495914493.0,8.19e-05,1.602925817,0.220106642,13
PI771,*c1cccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)c1,1.252942085,4.3e-14,2434.623421,4118876958.0,4.99e-05,1.698966527,0.281444426,13
PI772,*C(=O)Nc1ccccc1NC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,1.285201084,3.48e-13,2593.163577,3826565645.0,3.23e-05,1.692394364,0.229940242,13
PI773,*C(=O)Nc1cccc(NC(=O)/C=C/c2cccc(N3C(=O)c4ccc(*)cc4C3=O)c2)c1,1.251502611,3.51e-13,2774.113818,3716160830.0,0.000115069,1.713526232,0.283388677,13
PI774,*C(=O)Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)c2)c1,1.200829298,2.6e-13,2649.670784,3647929972.0,6.67e-05,1.729698337,0.288072027,13
PI775,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(C)(C)CCCCC(*)(C)C)cc5C4=O)cc3)cc1)C2=O,1.127096125,2.16e-13,2885.937408,4153971740.0,5.81e-05,1.605493701,0.234181621,13
PI776,*c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cccc23)cc1,1.243581648,1.52e-13,2522.374617,3598450020.0,5.97e-05,1.669770923,0.317593927,13
PI777,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c3c(ccc2)c(ccc3)Oc2ccc(cc2)*)cc1,1.241250034,1.47e-13,2497.92911,3935563882.0,6.53e-05,1.696314409,0.272013483,13
PI778,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc4c(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cccc34)cc1)C2=O,1.237241822,4.41e-13,2585.30764,3471032261.0,4.71e-05,1.685503986,0.253248203,13
PI779,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,1.311751956,1.98e-13,2261.17008,2785896427.0,7.85e-05,1.552833599,0.178824304,13
PI780,*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,1.307479371,1.29e-13,2141.275333,2808365283.0,5.56e-05,1.526693241,0.195860266,13
PI781,*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,1.312846814,4.28e-13,2190.596438,2194349744.0,6.38e-05,1.494939316,0.150988967,13
PI782,*c1ccc2c(c1)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1C)C2=O,1.174741146,4.84e-13,2332.996677,1849441532.0,6.77e-05,1.479190093,0.150371313,13
PI783,*c1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c1C)C2=O,1.146022084,4.2e-13,2324.696869,1926719967.0,7.94e-05,1.475764983,0.16438311,13
PI784,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.241176561,3.88e-13,2588.546246,3625618268.0,6.85e-05,1.713787793,0.254618417,13
PI785,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.256698292,1.3e-13,2546.806292,3866670748.0,6.84e-05,1.692217254,0.23259708,13
PI786,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,1.249194838,3.17e-13,2489.409529,3575601139.0,6.09e-05,1.638397404,0.240362753,13
PI787,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.273186916,5.68e-13,2492.655475,3311722851.0,7.29e-05,1.664250277,0.204011822,13
PI788,*c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,1.203851883,4.04e-13,2443.912719,2324499409.0,3.46e-05,1.566137188,0.242359788,13
PI789,*c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)cc1,1.218182819,7.41e-14,2421.664338,3227643848.0,5.85e-05,1.642596847,0.249325732,13
PI790,*CC1(C)CC(*)(C)C(=O)OC1=O,1.134708881,3.69e-13,3002.816976,4096540211.0,4.17e-05,1.462763057,0.185992809,14
PI791,*OC(=O)OCCCCCC*,1.07671508,1.42e-12,3534.268732,3128961285.0,0.000162215,1.445724032,0.272889143,15
PI792,*OC(=O)OCC(C(C(C(C*)(F)F)(F)F)(F)F)(F)F,1.68320529,7.84e-13,2112.67345,3638408190.0,0.000130475,1.348133864,0.145276489,15
PI793,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C)C,1.141156801,5.02e-13,2953.21119,3574291595.0,9.58e-05,1.573773289,0.239631003,15
PI794,*Oc1ccc(C(C)(CCC)c2ccc(OC(*)=O)cc2)cc1,1.074574897,2.86e-13,3083.469373,3243133187.0,8.01e-05,1.539474141,0.244337041,15
PI795,*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C)c2)cc1C,1.071059114,4.98e-13,3088.970407,3167461366.0,9.05e-05,1.53718762,0.235991215,15
PI796,*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(*)=O)c(Cl)c2)cc1Cl,1.319483933,1.13e-12,2032.475771,2337609718.0,0.000109312,1.550577319,0.135267254,15
PI797,*Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(*)=O)c(Br)c2)cc1Br,1.815896982,6.7e-13,1397.976291,2743583258.0,5.37e-05,1.570668428,0.116199931,15
PI798,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,1.123680096,4.01e-13,2821.429005,3282341443.0,7.14e-05,1.583077823,0.234250441,15
PI799,*Oc1ccc(C(CCC)(CCC)c2ccc(OC(*)=O)cc2)cc1,1.015922365,1.21e-13,3135.723507,2460923534.0,7.89e-05,1.508772363,0.229886318,15
PI800,*Oc1ccc(cc1)C1(CCCC1)c1ccc(cc1)OC(=O)*,1.143968702,3.38e-13,2966.172396,3369741625.0,9.78e-05,1.569797145,0.233473598,15
PI801,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCC2)cc1,1.114381568,2.64e-13,3012.346252,3523558398.0,7.53e-05,1.553797132,0.218561417,15
PI802,*Oc1ccc(C2(c3ccc(OC(*)=O)c(C)c3)CCCCC2)cc1C,1.053045275,5.41e-13,3277.128288,2658336258.0,0.000126558,1.524621509,0.233405574,15
PI803,*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OC(=O)*,1.128461031,2.24e-13,2803.476484,2687014664.0,7.83e-05,1.610666878,0.207936405,15
PI804,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)c1ccccc1,1.105355359,3.96e-13,2785.680517,2627008463.0,8.12e-05,1.588208337,0.211523164,15
PI805,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(C(F)(F)F)C(F)(F)F,1.384457385,4.03e-13,2242.435483,2684243108.0,9.94e-05,1.475394296,0.16903023,15
PI806,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(c1ccccc1)C#N,1.157290262,3.44e-13,2677.003113,3322036493.0,7.41e-05,1.602749603,0.214219488,15
PI807,*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(*)=O)c(C)c2)cc1C,1.002192304,5.12e-13,3199.14969,2332875791.0,0.00016203,1.507514401,0.212399138,15
PI808,*Oc1c(cc(cc1)C(c1ccc(cc1)C(c1cc(c(cc1)OC(=O)*)C)(C)C)(C)C)C,1.037025858,6.58e-13,3179.537551,3019286088.0,8.34e-05,1.54562253,0.234165789,15
PI809,*Oc1cc(ccc1)CCCCCCCCCCc1cc(ccc1)OC(=O)*,1.053440137,8.23e-13,3556.915088,3343238106.0,0.000152785,1.527488844,0.235809342,15
PI810,*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(C(C)C)c2)cc1C(C)C,1.004973052,2.26e-13,3307.816653,2880708481.0,0.000101624,1.497415513,0.230822589,15
PI811,*Oc1ccc(cc1)C(=O)CCCCCCCCC(=O)c1ccc(cc1)OC(=O)*,1.140448591,5.61e-13,3133.41065,4101289636.0,9.93e-05,1.543897568,0.270982629,15
PI812,*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)*,1.338016033,2.75e-13,2330.707005,3648293160.0,0.00010615,1.59635356,0.224611569,15
PI813,*OC(=O)OCc1ccc(cc1)C*,1.223791314,8.01e-13,2921.597154,3812927311.0,9.82e-05,1.556279889,0.250103805,15
PI814,*Oc1ccc(C(=C(Cl)Cl)c2ccc(OC(*)=O)cc2)cc1,1.309864067,1.96e-13,2150.200607,3033955926.0,9.55e-05,1.610478504,0.199949495,15
PI815,*Oc1ccc(cc1)OC(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)*,1.272056297,5.24e-13,2560.958543,3814764473.0,7.42e-05,1.639020639,0.329371007,15
PI816,*Oc1cc2c(cc1)ccc(c2)OC(=O)Oc1ccc(cc1)OC(=O)*,1.30756147,5.49e-13,2635.199813,3404827218.0,0.000133585,1.644856737,0.263470354,15
PI817,*Oc1c2c(ccc1)c(ccc2)OC(=O)Oc1ccc(cc1)OC(=O)*,1.296405101,5.01e-13,2542.374578,3793210630.0,8.22e-05,1.61616739,0.241562638,15
PI818,*c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,1.056458614,8.07e-13,2836.67591,1965191764.0,6.04e-05,1.734443676,0.25797031,16
PI819,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,1.056649095,5.59e-13,2775.715639,2142934636.0,8.2e-05,1.717359042,0.300076156,16
PI820,*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,1.066267313,6.11e-13,2743.152385,2275700392.0,6.56e-05,1.725957693,0.231952429,16
PI821,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)cc1,1.072232309,2.17e-13,2696.96704,2379762386.0,4.98e-05,1.775199409,0.274147926,16
PI822,*c1cccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccc7ccccc7c6)nc5c4)ccc3nc2-c2ccc3ccccc3c2)c1,1.095943981,4.78e-13,2806.71128,2028674013.0,0.000149062,1.79902045,0.244614479,16
PI823,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,1.651958224,8.9e-13,1943.58361,1714160277.0,0.000215063,1.394323982,0.138820064,18
PI825,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,1.189618201,4.89e-13,2690.814698,3610479904.0,6.61e-05,1.6467207,0.276789879,19
PI826,*CCCCCCS(*)(=O)=O,1.156037345,6.41e-13,3536.184469,4255624437.0,0.000164658,1.500095035,0.239977769,20
PI827,*OS(=O)(=O)c1ccc(*)cc1,1.433690549,3.81e-13,2115.531926,4657531412.0,7.17e-05,1.580686839,0.186803621,20
PI828,*c1ccc(*)cc1,1.021951225,1.12e-12,2963.276051,3173491084.0,1.35e-05,1.590131163,-9999.0,21
PI829,*CCc1ccc(*)c(C)c1,1.00278747,3.47e-13,3416.647069,3615057365.0,0.000103436,1.587998671,0.255021494,21
PI830,*CCc1cc(C)c(*)cc1C,0.963046372,3.54e-13,3471.686114,3182341933.0,0.000106304,1.557289765,0.262219285,21
PI831,*CCc1ccc(*)c(Cl)c1,1.197077899,5.52e-13,2542.127564,3288420521.0,9.6e-05,1.605900866,0.178005409,21
PI832,*c1ccc(C(Cl)(Cl)C(*)Cl)cc1,1.388472271,4.25e-13,1855.857564,2592971007.0,0.000101735,1.571772856,0.119776758,21
PI833,*C1CCC(*)C1,0.928876066,6.6e-13,3950.641893,3233111019.0,8.85e-05,1.500064822,0.284922378,1
PI834,*C1C2CC(C)C(C2)C1*,0.898563014,3.18e-13,3775.485679,2652759232.0,4.51e-05,1.459347936,0.171048226,1
PI835,*C1CC2CC1C(*)C2CCCC,0.876370215,5.66e-13,4031.237599,1941479984.0,0.000114611,1.453167699,0.241394354,1
PI836,*C1CC2CC1C(*)C2CCCCCC,0.89181419,5.84e-13,4244.038469,2155393450.0,0.000148973,1.47158671,0.261321169,1
PI837,*CC(*)(C)c1ccc2ccccc2c1,0.989395044,3.84e-13,3210.945119,2235231569.0,5.41e-05,1.607401294,0.186141125,2
PI838,*CCC(c1ccccc1)C(*)c1ccccc1,0.981231624,3.68e-13,3337.419469,2485953765.0,8.58e-05,1.547601496,0.202492274,2
PI840,*/C(Cl)=C(/*)c1ccccc1,1.076752211,5.95e-13,2331.303118,1296934059.0,0.000109998,1.579625305,0.185906754,3
PI841,*/C=C(/*)c1ccc(C#C)cc1,1.010292342,6.79e-13,2892.503284,2240651457.0,0.000129374,1.696623986,0.298685003,3
PI842,*/C=C(/*)c1cccc(C#C)c1,1.016829963,4.02e-13,2863.231932,2855260352.0,8.71e-05,1.67481899,0.274746743,3
PI843,*/C=C/C(C(=O)OCc1ccc(Cl)cc1)C(*)C(=O)OCc1ccc(Cl)cc1,1.258571666,8.38e-13,2583.109594,3134946956.0,0.000126268,1.532250586,0.171830845,3
PI844,*/C=C(/*)c1ccc(-c2ccc(C#C)cc2)cc1,1.042090871,5.84e-13,2986.541474,2561000538.0,8.62e-05,1.765247976,0.264801989,3
PI845,*CC(*)C(=O)OCC(C)O,1.147339655,4.78e-13,3395.444443,4351756849.0,9.76e-05,1.472076432,0.280976264,4
PI846,*CC(*)(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC,0.954492402,1.28e-12,4071.527871,2302011729.0,0.00019728,1.440676685,0.275383563,4
PI847,*CC(*)(CC(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC,0.946548067,1.27e-12,3972.829746,2427072791.0,0.000179263,1.441699214,0.27657995,4
PI848,*CC(*)C(=O)n1c2ccccc2c2ccccc21,1.166386752,6.11e-13,2905.369317,2658559935.0,0.000108256,1.66526397,0.185889246,4
PI849,*CC(*)C(=O)OC(OCC)C(F)(F)F,1.286700483,9.29e-13,2612.646344,2238059130.0,0.000153808,1.387400693,0.183494514,4
